대여소 번호,보관소(대여소)명,자치구,상세주소,위도,경도,설치시기,LCD 거치대수,QR 거치대수,운영방식
1173, 강서구청사거리(SH타워),강서구,강서구 공항대로 411 ,37.55673599,126.8530731,2018-10-04,15,,LCD
1174, 강서구청사거리(부민병원),강서구,강서구 공항대로 395 ,37.55661392,126.8511658,2018-10-04,9,,LCD
1175, 대한항공 인력개발센터,강서구,강서구 공항대로 453 ,37.55437851,126.8575363,2018-10-04,15,,LCD
1177, 수명중?고교,강서구,"강서구 수명로1길 16, 401동 앞",37.55010986,126.8236771,2018-10-04,15,,LCD
1178, 개화산역 2번 출구,강서구,강서구 양천로 22,37.57247162,126.8061676,2018-10-10,10,,LCD
1180, 마곡엠밸리 15단지(1502동) 건너편,강서구,강서구 마곡중앙로 36,37.55746841,126.8297195,2018-10-04,15,,LCD
1181, 농수산식품공사 (강서지사),강서구,강서구 발산로 40,37.55104446,126.8184967,2018-10-10,10,,LCD
1182, KBS 스포츠월드,강서구,강서구 공항대로 376,37.55687714,126.8488083,2018-10-10,20,,LCD
1183, KC 대학교,강서구,강서구 까치산로 24길 47,37.54832077,126.8534012,2018-10-30,10,,LCD
1184, 마곡13단지,강서구,강서구 공항동 1343,37.55644989,126.815979,2018-10-10,26,,LCD
1185, 등촌9단지,강서구,강서구 화곡로 63가길 92 (등촌동 704),37.56290054,126.8494721,2018-10-10,,20,QR
1186, 송정중학교,강서구,강서구 공항동 1342,37.55472946,126.8160934,2018-10-10,15,,LCD
1187, 강서수산물도매시장,강서구,강서구 외발산동 424,37.55302048,126.818367,2018-12-14,15,,LCD
1188, 롯데중앙연구소,강서구,강서구 마곡동 301-3,37.57138062,126.8283386,2018-11-20,8,,LCD
1190, 마곡역 교차로(2번출구),강서구,강서구 마곡동 727-747 ,37.5605011,126.8266525,2018-11-20,14,,LCD
1191," 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",강서구,강서구 마곡동 727-925,37.5602417,126.8271637,2018-11-20,13,,LCD
1192, 마곡수명산파크 209동 건너편,강서구,강서구 내발산동 741-8,37.55545044,126.8268967,2018-11-26,,20,QR
1193, 마곡센트럴타워 1차,강서구,강서구 마곡동 727-1136,37.55947113,126.832077,2018-11-20,15,36,"LCD,QR"
1194, 센서텍㈜,강서구,강서구 마곡동 727-457,37.56330109,126.8368225,2018-11-20,10,,LCD
1195, 코오롱One&Only타워,강서구,강서구 마곡동 727-525,37.56412888,126.8343124,2018-11-20,24,,LCD
1196, 서울식물원(문화센터) 건너편,강서구,강서구 마곡동 727-286,37.56824112,126.8358307,2018-11-20,,11,QR
1197, 엠펠리체 호텔 건너편,강서구,강서구 마곡동 727-1187,37.5602417,126.8358078,2018-11-20,20,,LCD
1198, LG 사이언스파크,강서구,강서구 마곡동 727-925,37.56254959,126.8274384,2018-11-20,31,,LCD
1199, 우장산역 3번출구,강서구,강서구 화곡동 1006-2,37.54782104,126.8361282,2018-12-04,13,,LCD
1200, 개화광역환승센터,강서구,강서구 개화동 492-22,37.57844925,126.7989731,2018-12-14,10,,LCD
2701, 마곡나루역 5번출구 뒤편,강서구,강서구 마곡동 761-5,37.56520081,126.8273163,2018-11-14,26,,LCD
2702, 마곡 엠밸리2단지,강서구,강서구 마곡동 735-1,37.56917953,126.8194428,2018-11-14,20,,LCD
2703,서울도시가스 앞,강서구,강서구 공항대로 607 ,37.54748535,126.8720245,2020-03-16,,20,QR
2704,홈플러스(강서점),강서구,강서구 화곡로 398 ,37.55852127,126.8540115,2020-03-16,,10,QR
2706,강서공업고등학교 앞,강서구,"강서구 방화대로47가길 22, 411동 앞",37.57631683,126.8164978,2020-03-20,,13,QR
2707,한강아파트,강서구,강서구 허준로 23,37.57036972,126.8444138,2020-03-20,,13,QR
2708,강서한강자이타워 앞,강서구,강서구 양천로 401 ,37.56468201,126.8489075,2020-03-20,,15,QR
2709,강변아파트 310동 앞,강서구,강서구 가양동 1459-8 ,37.56458664,126.8569183,2020-03-16,,20,QR
2710,라이품 공영주차장 앞,강서구,강서구 강서로 515,37.57131958,126.8416672,2020-03-20,,30,QR
2711,가로공원공영주차장 1번 출구,강서구,강서구 가로공원로 193,37.53736115,126.8374481,2020-03-18,,9,QR
2712,화곡터널입구교차로,강서구,강서구 가로공원로 238 ,37.53835678,126.8423615,2020-03-17,,10,QR
2713,우장초등학교 앞,강서구,강서구 화곡로 263,37.54853439,126.8466721,2020-03-17,,13,QR
2715,마곡나루역 2번 출구,강서구,강서구 마곡중앙5로 6 ,37.56692505,126.8274384,2020-05-27,,25,QR
2716,롯데 R&D 센터,강서구,강서구 마곡동 301-2 ,37.57094193,126.8283157,2020-03-13,,20,QR
2717,LG유플러스 마곡사옥,강서구,강서구 마곡중앙8로 71,37.56133652,126.8339005,2020-03-15,,55,QR
2718,마곡수명산파크1단지,강서구,강서구 마곡동 728-148 ,37.55519104,126.8314667,2020-03-17,,20,QR
2719,마곡문화공원,강서구,강서구 마곡중앙8로 20,37.56121063,126.8303452,2020-03-16,,40,QR
2720,힐스테이트에코,강서구,강서구 마곡동 727-1120,37.55965805,126.8296051,2020-03-16,,30,QR
2721,등촌1-10단지 교차로,강서구,강서구 강서로 419,37.56320572,126.8393631,2020-03-15,,12,QR
2723,마곡 필네이처,강서구,강서구 마곡동 727-1190,37.56089401,126.8366928,2020-03-16,,13,QR
2724,(재)FITI시험연구원,강서구,강서구 마곡동 727-211,37.56848526,126.8385696,2020-03-20,,25,QR
2725,서울식물원 식물문화센터,강서구,강서구 마곡동 727-305,37.56883621,126.8356323,2020-03-12,,20,QR
2727,서울식물원 잔디마당 앞,강서구,강서구 마곡동 727-558,37.5639267,126.8306427,2020-03-15,,25,QR
2728,마곡나루역 3번 출구,강서구,강서구 마곡동 372-23,37.56580353,126.8280792,2020-03-12,,35,QR
2729,넥센 유니버시티 앞,강서구,강서구 마곡동 301-2,37.56948471,126.8280945,2020-03-13,,30,QR
2730,마곡메가박스 앞,강서구,강서구 마곡동 727-1179,37.55912781,126.8349533,2020-03-15,,30,QR
2731,명덕고교,강서구,강서구 마곡동 728-46,37.55524063,126.8347168,2020-03-16,,20,QR
2732,마곡수명산 1-2단지,강서구,강서구 마곡동 728-350,37.5553093,126.8298569,2020-03-17,,14,QR
2733,마곡13단지 정문 앞,강서구,강서구 마곡동 730-417 ,37.5586319,126.8199158,2020-03-20,,15,QR
2735,마곡 공공청사,강서구,강서구 마곡서로 101 ,37.56229401,126.8239517,2020-03-13,,20,QR
2737,까치산역 3번 출구,강서구,강서로 45,37.53158951,126.8466415,2020-03-21,,10,QR
2739,수명산파크1단지교차로,강서구,강서로47길 142,37.55363083,126.8286133,2020-03-17,,20,QR
2740,마곡레포츠센터,강서구,양천로 251,37.57297516,126.8324432,2020-03-20,,20,QR
2741,마곡수명산파크5-6단지,강서구,강서구 내발산동 751-1,37.55061722,126.8268814,2020-03-17,,8,QR
2742,강서구민올림픽체육센터,강서구,화곡로65길 62,37.55990601,126.8504257,2020-03-17,,10,QR
2743,동신아파트 104동 앞,강서구,강서로532,37.57204437,126.8440018,2020-06-01,,12,QR
2744,강서세무서 앞,강서구,마곡서1로 60,37.56209183,126.8209686,2020-05-27,,25,QR
2745,수명초등학교,강서구,수명로1길 84,37.5525589,126.8231125,2020-05-28,,9,QR
2746,수명산파크 4단지 411동 앞,강서구,내발산동 751-6,37.55134964,126.8249359,2020-06-18,,10,QR
3753, 공항중학교 버스정류장,강서구,공항동9-12,37.56113434,126.8161011,2020-11-09,,10,QR
3754, 신방화역 8번출구,강서구,초원로16길3-9,37.5674057,126.8162155,2021-01-27,,10,QR
3756, 마곡힐스테이트 정문,강서구,마곡중앙3로74,37.56497574,126.8174057,2020-11-09,,10,QR
3757, 신방화역 6번출구,강서구,방화대로294,37.56692886,126.8168411,2021-06-25,,10,QR
3758, 서울남부출입국관리소,강서구,마곡동730-280,37.56059265,126.8208466,2021-06-24,,10,QR
3759, 이대서울병원,강서구,마곡동728-10,37.5586319,126.8355942,2020-11-23,,25,QR
3760, 발산역 8번 출구,강서구,마곡동727-1222,37.55846024,126.8367615,2020-11-23,,17,QR
3761, 나이아가라관광호텔,강서구,양천로743,37.5490303,126.8783646,2020-11-11,,10,QR
3763, 등촌태영아파트,강서구,양천로590,37.55603027,126.864296,2020-11-11,,18,QR
3765, 문소빌딩,강서구,화곡로229,37.54555511,126.8444977,2020-11-11,,10,QR
3766, 강서문화센터,강서구,화곡로215,37.54457855,126.8437805,2020-11-24,,10,QR
3792, 화곡본동시장 입구,강서구,화곡로206,37.54382706,126.843689,2020-12-21,,10,QR
3767, 대원빌딩,강서구,화곡로228,37.54536819,126.8447037,2020-11-11,,10,QR
3772, 길성그랑프리텔아파트,강서구,방화대로319,37.5692482,126.8165054,2020-11-09,,15,QR
3775, 가양오토갤러리,강서구,강서로74길58,37.56644058,126.844307,2020-11-10,,10,QR
3793, 더리브골드타워,강서구,양천로400-12,37.56557083,126.8462448,2020-12-21,,10,QR
3776, 김포공항교차로,강서구,방화동651-1,37.5675354,126.8051834,2020-11-09,,10,QR
3778, 김포공항입구 교차로,강서구,방화동621-6,37.56179428,126.80793,2020-11-09,,10,QR
3779, 유광사여성병원,강서구,강서로191,37.54323959,126.8386307,2020-11-24,,10,QR
3780, 등촌서광아파트,강서구,공항대로45길68-6,37.55755234,126.8562546,2020-11-11,,12,QR
3781, 강서아동복지센터,강서구,금낭화로26가길 130,37.58458328,126.8109207,2020-11-10,,12,QR
3782, 겸재정선미술관,강서구,강서구 양천로47길 24 ,37.57128906,126.8377762,2020-11-10,,10,QR
3783, 마곡금호어울림아파트,강서구,강서구 양천로47길 90,37.57410049,126.8371124,2020-11-10,,10,QR
3784, 벽산아파트,강서구,양천로47길 112 ,37.57531738,126.8366699,2020-11-10,,10,QR
3794, 안양천합수부(현대3차아파트),강서구,강서구 염창동 222,37.55224609,126.8764877,2020-12-21,,8,QR
3786, 강서힐스테이트 상가 앞,강서구,강서구 강서로 242,37.54663849,126.8365784,2020-12-21,,9,QR
3787, 가양나들목,강서구,강서구 가양동 1456-6,37.57386398,126.8434753,2020-11-10,,15,QR
3788, 정곡나들목,강서구,강서구 방화동 57-5번지,37.5841713,126.8193283,2020-11-10,,15,QR
3789, 염창나들목,강서구,강서구 염창동 223-4번지,37.55680466,126.8715591,2020-11-11,,35,QR
3796, 송정역 3번출구 앞,강서구,강서구 공항동 36-16,37.56087875,126.8135452,2020-12-21,,8,QR
3797, 마곡수명산파크7단지 710동 앞,강서구,강서구 내발산동 755,37.54857254,126.8207626,2020-12-21,,10,QR
3798, 그랜드아이파크아파트 앞,강서구,강서구 화곡로 347,37.55510712,126.8515472,2020-12-21,,11,QR
3764, 관문주유소(GS칼택스) 앞,강서구,강서구 공항대로 308,37.55802917,126.841835,2021-01-26,,10,QR
3769, 증미역 2번출구,강서구,강서구 화곡로 347,37.55713272,126.8631439,2020-12-24,,10,QR
3799, 국립항공박물관,강서구,국립항공박물관 경내,37.55688477,126.8092651,2021-02-04,,5,QR
3770, 남부순환로 205,강서구,남부순환로 205,37.54739761,126.8214111,2021-04-13,,10,QR
3801, 이랜드글로벌R&D센터,강서구,강서구 마곡동 727-356,37.56719208,126.8347549,2021-04-28,,10,QR
3774, 마곡9단지 910동 상가앞,강서구,강서구 마곡동 730-854,37.56108475,126.8167954,2021-04-28,,10,QR
3762, 마곡9단지 907동앞,강서구,강서구 마곡동 730-868,37.5606842,126.8191834,2021-04-29,,10,QR
3785, 마곡14단지 1408동앞,강서구,강서구 마곡동 729-20,37.55737305,126.8233261,2021-05-14,,20,QR
5052, 마곡역 7번출구,강서구,강서구 마곡동 798,37.55974579,126.8243866,2021-07-14,,25,QR
5053, 신마곡벽산블루밍메트로오피스텔앞,강서구,강서구 방화동 904,37.57108688,126.8075409,2021-07-21,,25,QR
5055, 마곡역5번출구앞,강서구,강서구 마곡동 799,37.55905914,126.8270493,2021-07-21,,7,QR
5056," 마곡역4,5번출구",강서구,강서구 마곡동 799,37.55932999,126.827179,2021-07-21,,8,QR
5057, 마곡역4번출구,강서구,강서구 마곡동 799,37.55931091,126.8274384,2021-07-21,,6,QR
5059, 화곡2동주민센터,강서구,강서구 곰달래로37길13,37.5318222,126.8546219,2021-08-02,,7,QR
5061, 우장산동 가곡어린이공원앞,강서구,강서구 내발산동 657-2,37.55545425,126.8375168,2021-08-02,,10,QR
5062, 마곡동 767-6,강서구,강서구 마곡동 767-6,37.56354141,126.8245544,2021-08-05,,10,QR
5063, 서남환경공원(방화동도시개발2단지방향),강서구,강서구 마곡동 223-64,37.57334137,126.8233185,2021-08-18,,16,QR
5064, 양천향교역8번출구,강서구,강서구 마곡동 776,37.56902695,126.8398819,2021-09-27,,15,QR
5065, 허준박물관삼거리,강서구,강서구 가양동 1500-1,37.56724548,126.8503876,2021-09-27,,10,QR
5066, 아망떼마곡전시장,강서구,강서구 마곡동로 31,37.55791473,126.8329773,2021-09-28,,25,QR
5067, 주원 리젠트 앞,강서구,강서구 염창동 양천로699,37.55085754,126.8723373,2021-09-28,,8,QR
5070, 마곡13단지힐스테이트마스터 후문(1320동 앞),강서구,서울시 강서구 마곡중앙1로 71 마곡13단지힐스테이트마스터 후문 인근,37.5567627,126.8186951,2021-11-11,,15,QR
5072, 김포공항입구 교통섬,강서구,방화동 886-15,37.56154633,126.8070831,2021-09-28,,10,QR
5073, 우장산역 헤링턴타워 앞,강서구,화곡동 1013-3,37.54661942,126.8362351,2021-10-20,,6,QR
5074," 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",강서구,강서구 마곡동 798-17,37.55823517,126.8257599,2021-11-19,,10,QR
5075, 등촌역 1번출구,강서구,강서구 등촌동 649-14,37.5518837,126.8635712,2021-11-19,,10,QR
5076, 메이필드호텔앞,강서구,강서구 외발산동 276-9,37.549263,126.8167419,2022-01-12,,16,QR
5078, 왈도강서캠퍼스 앞,강서구,강서구 양천로 660,37.55221558,126.870224,2022-05-19,,10,QR
5080, 가양역 1번출구,강서구,양천로57길 10-20,37.56250763,126.8527527,2022-06-16,,10,QR
5082, 가양역 7번출구,강서구,화곡로 416,37.56019592,126.8549118,2022-06-28,,9,QR
5084, 강서우체국,강서구,등촌동 709,37.56418228,126.8402786,2022-07-11,,10,QR
5086, 가양테크노타운,강서구,가양동1484-5,37.56035995,126.8627625,2022-08-05,,8,QR
5087, 연세강서빌딩,강서구,방화동835-7,37.57625198,126.8173447,2022-08-31,,8,QR
5088, 등촌역 센터스퀘어,강서구,염창동312,37.55064774,126.8661652,2022-08-29,,16,QR
5089, LG사이언스파크 E10동,강서구,마곡동 788-5,37.56364822,126.8345413,2022-08-29,,20,QR
5090, 대상연구소,강서구,마곡동762-4,37.56980896,126.8285751,2022-09-14,,10,QR
5091, 보타닉파크타워2,강서구,마곡동774-2,37.55948639,126.8313141,2022-09-29,,8,QR
5094,호돌이공원,강서구,화곡동 906-26,37.52841187,126.8460388,2022-12-06,,7,QR
1901, 신도림동주민센터 앞,구로구,서울특별시 구로구 신도림로 40,37.50733185,126.8797302,2017-05-11,10,,LCD
1904, 도림천역 1번 출구 앞,구로구,서울특별시 구로구 경인로67길 160,37.51424026,126.8828735,2017-05-11,10,,LCD
1906, 신도림역 1번 출구 앞,구로구,서울특별시 구로구 경인로 688,37.50971985,126.8900986,2017-05-11,20,,LCD
1907, 구일우성(아) 육교 밑,구로구,서울특별시 구로구 구일로2길 59,37.48963165,126.8762589,2017-05-11,12,,LCD
1908, 해원리바파크 육교 밑,구로구,서울특별시 구로구 구일로 110,37.49528503,126.8721619,2017-05-11,12,,LCD
1910, 낙원교회 맞은편,구로구,서울특별시 구로구 구로동로42길 43,37.49750519,126.8843765,2017-05-11,5,,LCD
1911, 구로디지털단지역 앞,구로구,서울특별시 구로구 시흥대로 577-2,37.48493958,126.9013214,2017-05-11,18,,LCD
1912, 한신휴아파트 앞,구로구,서울특별시 구로구 디지털로31길 120,37.48880005,126.8906632,2017-05-11,13,,LCD
1913, 구로리공원,구로구,서울특별시 구로구 구로중앙로 13,37.49103165,126.8921509,2017-05-11,10,,LCD
1914, 대림역4번출구,구로구,서울특별시 구로구 도림천로 351,37.49440384,126.8944473,2017-06-27,10,,LCD
1916, 구로중학교앞,구로구,서울특별시 구로구 구로중앙로 48,37.49414062,126.8899841,2017-05-11,10,,LCD
1920, 서울미래초등학교 사거리,구로구,서울특별시 구로구 새말로 73,37.50437927,126.888298,2017-05-11,14,,LCD
1924, 삼부르네상스파크빌,구로구,서울특별시 구로구 남부순환로 1299,37.47874069,126.8950958,2017-05-11,10,,LCD
1925, 동양미래대학교 정문 옆,구로구,서울특별시 구로구 경인로 445,37.49988937,126.8676987,2017-06-27,20,,LCD
1928, 고척스카이돔구장 광장,구로구,서울특별시 구로구 경인로 430,37.49946976,126.8684006,2017-05-11,10,,LCD
1929, 고척근린공원 고척도서관 앞,구로구,서울특별시 구로구 고척로45길 31,37.5038147,126.8519592,2017-05-11,,10,QR
